id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating,predicted_like
5Bedn0svl0ZD7RGmJkmKKw,How Did It End?,Taylor Swift,87,2024-04-19,0.5,0.3802662107705459,0.0,0.7245929788857797,1.0,0.7897368610135903,0.0009375000000000001,0.0908149528839184,0.278855975485189,0.34790370548325367,0.3399171029512918,0.6000000000000001,0,0.44018453
72kGuWpRiuA149Bn5lDkIO,We Ride,Bryan Martin,82,2023-03-31,0.6300813008130082,0.7130296739528635,0.2727272727272727,0.8735054693462223,1.0,0.07594883655972562,7.84274193548387e-06,0.17054986020503263,0.6036772216547497,0.33960302535766657,0.2504196529443421,0.8,0,0.57296854
48X5k2vce5rXckgDAnXMsa,Dirt Cheap,Cody Johnson,76,2023-11-03,0.6300813008130082,0.5105222452883951,0.09090909090909091,0.8189709997456117,1.0,0.11166338887559905,0.0,0.0835663249456353,0.27170582226762,0.49731594774382215,0.34105756105905793,0.8,0,0.5603506
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,93,2024-02-16,0.6565040650406505,0.6743599137053772,0.18181818181818182,0.8408483846349528,1.0,0.4939600052145258,0.0,0.19850885368126747,0.6537282941777324,0.37679868779667475,0.17884699685304845,0.8,0,0.5247121
2E0bqoMlIb2xmFyZHRjtzK,Outskirts,Sam Hunt,72,2023-03-10,0.5609756097560976,0.782228192290471,0.9090909090909092,0.8891185448995166,1.0,0.21629193650520007,0.0,0.10945428186807499,0.19816138917262513,0.31094414023344624,0.2401270185217525,0.8,0,0.5169895
1C84d9abZVKWHT2YYpoean,Si No Quieres No,"Luis R Conriquez, Neton Vega",88,2024-03-10,0.7987804878048782,0.7944396955265194,0.36363636363636365,0.803675909437802,0.0,0.4476819937629715,2.1370967741935485e-06,0.0770425598011805,0.6241062308478038,0.4147150679711382,0.17651796756109472,0.2,0,0.5760955
3FqUPvubYeRCMsdJ02QyZR,TÚ NAME,Fuerza Regida,89,2024-02-09,0.7723577235772359,0.7547523100093622,0.0,0.8446642075807682,0.0,0.06790048674206402,2.752016129032258e-06,0.2989541265403335,0.9029622063329927,0.5339607167413618,0.18554897020196803,0.6000000000000001,0,0.55725527
7ogK4lJDVDMU6A6vYR5rvD,thanK you aIMee,Taylor Swift,87,2024-04-19,0.6189024390243902,0.5451215044571988,0.6363636363636364,0.7514945306537776,1.0,0.6126731650250347,0.0,0.10531220876048461,0.2574055158324821,0.3976249451177587,0.3846622640231798,0.8,0,0.43002927
4EF6IyONolQy0bIQXm2EmX,The Albatross,Taylor Swift,87,2024-04-19,0.35772357723577236,0.4820287377376155,0.18181818181818182,0.7219537013482573,1.0,0.658951176476589,0.0,0.07579993786890339,0.29826353421859036,0.7124874702807487,0.24221548243159924,0.8,0,0.41702262
1ZpPaBDswjV3VSUKqLDXPE,23,Chayce Beckham,77,2021-05-14,0.6361788617886179,0.5878617657833679,0.0,0.772704146527601,0.0,0.2776606038648699,0.0,0.12498705602153876,0.43718079673135846,0.3644056563916066,0.32109598024156333,0.8,0,0.5161294
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers, Bad Bunny",90,2024-04-25,0.7987804878048782,0.8636382138641266,0.9090909090909092,0.9299796489442889,0.0,0.1700139250536458,2.409274193548387e-05,0.08874391633012323,0.533197139938713,0.4887377498695253,0.4110834708416937,0.8,0,0.5911796
2DVHIJA2bLas9cGLmHmUsY,Wine Into Whiskey,Tucker Wetmore,79,2024-02-23,0.7245934959349594,0.7079415476045101,0.7272727272727273,0.845618163317222,0.0,0.07403735347803099,0.0038608870967741936,0.07569638604121362,0.30745658835546474,0.6212918244099642,0.21096693027880636,0.8,0,0.52475387
1UP7PXne1lIYZB5G5aiRGL,II MOST WANTED,"Beyoncé, Miley Cyrus",82,2024-03-29,0.5416666666666667,0.3558432042984491,0.7272727272727273,0.8113075553294327,1.0,0.49999626757777205,0.0,0.15915915915915915,0.26149131767109296,0.5715457324397538,0.28612668351218334,0.8,0,0.38978934
3hlGuz3loYoLfI3bpwieWq,I Hate It Here,Taylor Swift,87,2024-04-19,0.49288617886178865,0.5664916351202833,0.18181818181818182,0.7774421266853218,1.0,0.7213258875634665,0.0,0.34865900383141757,0.3033707865168539,0.4388632541648373,0.3491280841372969,0.8,0,0.44054303
4dBoAE3FBnVQa9zBqWLMjQ,whatsapp (wassam),Gunna,73,2024-05-03,0.7804878048780489,0.7303293035372654,0.09090909090909091,0.8453637751208343,1.0,0.016793465399912742,1.4818548387096774e-05,0.11048980014497256,0.21246169560776298,0.5633320354891354,0.17870800352116445,0.8,0,0.58212745
47Xj8eIAp7hYOOqArmkqZE,Spin You Around (1/24),Morgan Wallen,81,2024-01-26,0.6321138211382115,0.4464118532991411,0.36363636363636365,0.8135970490969219,1.0,0.7997972982856673,0.0,0.13637775706741223,0.6159346271705821,0.5879731263409906,0.2877411445209898,0.8,0,0.42668492
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",94,2023-06-23,0.2682926829268293,0.6458664061545977,0.7272727272727273,0.8084774866446196,1.0,0.039530053634806814,2.3286290322580646e-06,0.13534223879051466,0.19407558733401428,0.35136232220224833,0.3505696944641451,0.8,0,0.49028832
55i5Hdv7VkcQtXCn1zyvKg,Let's Go - Remix,"Key Glock, Young Dolph",70,2024-04-12,0.7134146341463414,0.611267146985794,0.7272727272727273,0.7745484609514117,1.0,0.001994562172687446,0.0,0.3745469607538573,0.3442288049029622,0.3127127981244771,0.16307481761580106,0.8,0,0.4902793
0Jagf5iAYYiWAs0BEoWbWZ,Take Her Home,Kenny Chesney,63,2023-11-10,0.5813008130081301,0.8341270810436764,0.5454545454545454,0.8336937166115491,1.0,0.1851045809617613,0.0,0.16951434192813503,0.5291113381001021,0.6172160413542866,0.2396993467313402,0.8,0,0.54217035
1rmEsOezwf2lmIZTMAO5Ag,Chloe or Sam or Sophia or Marcus,Taylor Swift,86,2024-04-19,0.524390243902439,0.453535230186836,0.0,0.7343551259221571,1.0,0.7847066423775517,0.0,0.08770839805322564,0.22267620020429008,0.2910457034453622,0.29460884068869414,0.8,0,0.43590817
